Date,Open,High,Low,Close,Adj Close,Volume
2023-05-12,2262723.5,2262796.25,2199661.0,2216779.75,2216779.75,1373077919746
2023-05-13,2215702.0,2221413.25,2127918.75,2204879.25,2204879.25,1588665267233
2023-05-14,2205108.0,2223427.5,2197137.75,2201664.25,2201664.25,821936735537
2023-05-15,2202066.75,2233311.75,2193037.75,2213713.25,2213713.25,823226874582
2023-05-16,2213774.5,2273297.0,2200195.75,2237068.0,2237068.0,1185736957557
2023-05-17,2235325.75,2244957.0,2210659.0,2225014.75,2225014.75,1047815381331
2023-05-18,2224917.5,2264524.25,2192516.5,2259062.5,2259062.5,1248310906289
2023-05-19,2259297.5,2263842.0,2186301.5,2219703.75,2219703.75,1259322817187
2023-05-20,2219252.5,2246878.75,2212653.25,2227546.0,2227546.0,932680665866
2023-05-21,2227439.25,2249528.0,2223665.0,2247409.5,2247409.5,583599048120
2023-05-22,2246484.75,2258703.25,2213451.25,2218027.0,2218027.0,716914428433
2023-05-23,2217701.0,2239903.5,2199195.5,2223963.5,2223963.5,915779702804
2023-05-24,2224351.5,2271797.75,2220931.0,2256766.25,2256766.25,1135374098653
2023-05-25,2256673.0,2256673.0,2158066.5,2178254.25,2178254.25,1348161678811
2023-05-26,2177811.25,2199688.75,2141126.25,2190703.5,2190703.5,1146074414375
2023-05-27,2190536.0,2223015.5,2179066.0,2206072.75,2206072.75,1049532235467
2023-05-28,2206146.5,2220075.25,2197969.0,2218380.25,2218380.25,651602612273
2023-05-29,2218611.75,2328011.0,2212963.75,2319173.75,2319173.75,1201073088757
2023-05-30,2318343.5,2347777.0,2277093.0,2291254.0,2291254.0,1253671843070
2023-05-31,2291191.0,2319063.5,2281299.0,2290547.75,2290547.75,1095655618809
2023-06-01,2290397.25,2300637.75,2221913.5,2250169.0,2250169.0,1294266048450
2023-06-02,2250065.75,2260621.75,2202880.0,2206660.5,2206660.5,1207738067131
2023-06-03,2207037.5,2249899.75,2187931.5,2245427.5,2245427.5,1222636380172
2023-06-04,2245652.75,2251021.0,2221292.25,2230943.25,2230943.25,690958556740
2023-06-05,2230942.75,2258453.25,2222134.5,2234883.5,2234883.5,771433167935
2023-06-06,2235216.5,2235783.25,2099526.0,2125513.5,2125513.5,1775101683420
2023-06-07,2123204.0,2253886.0,2100692.25,2247699.75,2247699.75,1809600373193
2023-06-08,2247441.0,2255417.75,2160310.0,2176662.75,2176662.75,1613540002442
2023-06-09,2176799.5,2211380.0,2167331.25,2186624.25,2186624.25,982011682216
2023-06-10,2186435.25,2207332.0,2172572.0,2182638.25,2182638.25,907954090062
2023-06-11,2182752.75,2186814.75,2101976.0,2130775.5,2130775.5,1638016581631
2023-06-12,2131005.75,2159805.5,2115753.25,2138638.5,2138638.5,884850567536
2023-06-13,2138153.5,2150622.5,2117216.5,2132746.0,2132746.0,961527753834
2023-06-14,2132782.25,2169690.5,2116589.0,2132866.25,2132866.25,1163874223669
2023-06-15,2132992.25,2143097.0,2043257.75,2061355.375,2061355.375,1170431570178
2023-06-16,2061109.125,2107927.75,2038116.25,2095035.5,2095035.5,1297285388519
2023-06-17,2094944.5,2167410.5,2068110.25,2156397.0,2156397.0,1337098777834
2023-06-18,2156496.5,2192594.0,2143867.5,2171403.25,2171403.25,908368533404
2023-06-19,2171385.5,2184938.25,2156486.5,2157332.25,2157332.25,783574394747
2023-06-20,2157269.0,2210431.0,2155422.0,2201356.0,2201356.0,1051608254132
2023-06-22,2456357.5,2497850.75,2452835.25,2470485.0,2470485.0,2515743014912
